Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Static Function,"MesaDriver::ClearBack",,,,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,1,33,13,21,1,0,0,4,6,20,25,10,0,15,6,6,6,1,2,,,,,0,,3,0,,0.03,,,,
Private Static Function,"MesaDriver::ClearColor",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,2,6,0,0,0,2,1,6,6,1,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"MesaDriver::ClearFront",,,,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,2,28,7,20,2,8,2,9,2,13,14,4,0,10,2,2,2,1,1,,,,,0,,1,0,,0.07,,,,
Private Static Function,"MesaDriver::ClearIndex",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MesaDriver::CopyPixelsIn",,,,7,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,35,7,27,9,20,1,0,0,11,3,20,22,8,0,14,3,3,5,1,1,,,,,0,,1,0,,0.04,,,,
Public Function,"MesaDriver::CopyPixelsOut",,,,7,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,35,7,27,9,20,1,0,0,11,3,20,22,8,0,14,3,3,5,1,1,,,,,0,,1,0,,0.04,,,,
Public Const Function,"MesaDriver::CopySubBuffer",,,,0,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,0,11,2,6,3,0,0,5,2,6,7,1,0,6,2,2,2,1,0,,,,,0,,1,0,,0.27,,,,
Public Const Function,"MesaDriver::Draw",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Static Function,"MesaDriver::Error",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,3,0,0,0,1,2,2,3,1,0,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Private Static Function,"MesaDriver::GetBufferSize",,,,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,4,28,6,19,3,0,0,11,5,15,19,4,0,15,5,5,6,1,2,,,,,0,,3,0,,0.11,,,,
Private Static Function,"MesaDriver::GetString",,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,9,1,5,1,0,0,1,2,2,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.11,,,,
Public Function,"MesaDriver::Init",,,,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,4,15,4,12,1,0,0,10,1,12,12,3,0,9,1,1,1,1,0,,,,,0,,0,0,,0.07,,,,
Public Function,"MesaDriver::LockGL",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MesaDriver::MesaDriver",,,,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,13,1,10,0,0,0,8,1,10,10,0,0,10,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"MesaDriver::ReadCI32PixelsBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::ReadCI32PixelsFront",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::ReadCI32SpanBack",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Static Function,"MesaDriver::ReadCI32SpanFront",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Static Function,"MesaDriver::ReadRGBAPixelsBack",,,,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,1,29,11,20,0,0,0,3,5,21,25,6,4,15,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::ReadRGBAPixelsFront",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::ReadRGBASpanBack",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,1,17,8,12,0,0,0,3,2,12,13,5,0,8,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Static Function,"MesaDriver::ReadRGBASpanFront",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Static Function,"MesaDriver::SetBuffer",,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,2,3,1,0,0,0,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Const Function,"MesaDriver::SwapBuffers",,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,1,9,1,5,0,0,0,4,2,5,6,0,1,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"MesaDriver::UnlockGL",,,,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,5,1,2,2,0,0,3,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.40,,,,
Private Static Function,"MesaDriver::UpdateState",,,,2,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,2,40,2,35,2,0,0,19,2,33,34,1,0,33,2,2,2,1,1,,,,,0,,1,0,,0.05,,,,
Private Static Function,"MesaDriver::Viewport",,,,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Private Static Function,"MesaDriver::WriteCI32PixelsBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteCI32PixelsFront",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteCI32SpanBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteCI32SpanFront",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Static Function,"MesaDriver::WriteCI8SpanBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteCI8SpanFront",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Static Function,"MesaDriver::WriteMonoCIPixelsBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteMonoCIPixelsFront",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteMonoCISpanBack",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteMonoCISpanFront",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,6,3,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Private Static Function,"MesaDriver::WriteMonoRGBAPixelsBack",,,,3,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,2,26,13,15,0,10,3,3,5,12,16,7,0,9,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteMonoRGBAPixelsFront",,,,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,0,22,8,11,1,0,0,3,5,10,14,4,0,10,5,5,5,1,1,,,,,0,,3,0,,0.05,,,,
Private Static Function,"MesaDriver::WriteMonoRGBASpanBack",,,,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,3,23,9,15,0,0,0,3,5,13,17,6,3,8,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteMonoRGBASpanFront",,,,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,0,23,9,12,0,0,0,3,5,11,15,5,0,10,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBAPixelsBack",,,,1,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,1,31,12,20,0,10,3,3,5,17,21,6,0,15,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBAPixelsFront",,,,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,0,23,8,12,0,0,0,3,5,11,15,4,0,11,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBASpanBack",,,,3,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,3,25,9,16,0,0,0,3,5,14,18,5,3,10,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBASpanFront",,,,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24,0,24,9,13,0,0,0,3,5,12,16,5,0,11,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBSpanBack",,,,3,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,3,25,9,16,0,0,0,3,5,14,18,5,3,10,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Static Function,"MesaDriver::WriteRGBSpanFront",,,,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24,0,24,9,13,0,0,0,3,5,12,16,5,0,11,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Public Function,"MesaDriver::~MesaDriver",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1,7,1,4,0,0,0,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::Disassemble",,,,10,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,10,19,6,14,17,0,0,4,3,12,14,3,0,11,3,3,4,3,2,,,,,2,,1,2,,0.89,,,,
Public Function,"MiniDisassembler::Disassemble",,,,10,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,10,19,6,14,17,0,0,1,3,12,14,3,0,11,3,3,4,3,2,,,,,2,,1,2,,0.89,,,,
Public Function,"MiniDisassembler::Initialize",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,1,9,0,0,0,0,1,9,9,0,0,9,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,4,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::ProcessModrm",,,,6,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,6,27,5,22,18,0,0,2,9,16,20,3,0,17,5,5,5,3,3,,,,,2,,1,2,,0.67,,,,
Public Function,"MiniDisassembler::ProcessOpcode",,,,8,53,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,81,8,53,8,42,22,0,0,3,23,28,38,4,0,34,11,11,15,7,9,,,,,7,,2,7,,0.42,,,,
Public Function,"MiniDisassembler::ProcessOperand",,,,8,91,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,8,91,2,87,56,0,0,1,22,40,82,1,0,81,41,7,41,1,105,,,,,0,,3,0,,0.62,,,,
Public Function,"MiniDisassembler::ProcessPrefixes",,,,4,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,4,26,4,21,2,0,0,1,9,13,20,2,0,18,7,5,7,4,3,,,,,1,,2,1,,0.08,,,,
Public Function,"MiniDisassembler::ProcessSib",,,,1,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,1,21,4,15,7,0,0,1,4,8,14,1,0,13,6,3,6,1,3,,,,,0,,2,0,,0.33,,,,
Class,"MissingInCPPOK",0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,2,0,0,0,0,0,0,0,0,0,,7,1,6,3,0,0,0,0,,,,2,2,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Function,"NPN_CreateObject",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_DestroyStream",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Enumerate",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Evaluate",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ForceRedraw",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetIntIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetJavaEnv",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,4,10,2,7,0,0,0,3,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetJavaPeer",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,4,10,2,6,0,0,0,3,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetStringIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetStringIdentifiers",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetURL",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetURLNotify",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetValue",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_HasMethod",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_HasProperty",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_IdentifierIsString",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_IntFromIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvalidateRect",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvalidateRegion",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Invoke",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvokeDefault",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemAlloc",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemFlush",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemFree",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_NewStream",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PopPopupsEnabledState",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PostURL",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PostURLNotify",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PushPopupsEnabledState",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReleaseObject",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReleaseVariantValue",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReloadPlugins",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RemoveProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RequestRead",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RetainObject",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetException",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetValue",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Status",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_UTF8FromIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_UserAgent",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Version",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,1,8,0,0,0,8,4,6,8,0,0,8,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Write",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"NPPEntryPointManager::NPPEntryPointManager",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"NPPEntryPointManager::NPPEntryPointManager",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"NPPEntryPointManager::callNPP_Destroy",,,,7,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,44,7,34,6,23,3,0,0,6,22,18,25,5,0,20,8,8,9,5,7,,,,,6,,5,4,,0.09,,,,
Public Function,"NPPEntryPointManager::callNPP_Destroy",,,,7,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,7,34,6,23,3,0,0,1,22,18,25,5,0,20,8,8,9,5,4,,,,,4,,5,4,,0.09,,,,
